3fdc757ea58cdc13457f5a66acacca26871e1759 master~2,"Fix argtopk split_every bug (#3810)

",1532530174,data split
6287749b67553da5c47516eafc045ef19dd9f5b6 tags/0.15.2~22,"Fix indices error message (#2565)

",1501247139,
3ba30276753205c97e8b4838048aaba608e1922e tags/0.15.2~32,"df.idxmax/df.idxmin work with empty partitions (#2542)

Fixes a bug where empty partitions in a DataFrame/Series would error for
`idxmax`/`idxmin`.",1500998443,
1e4cffedd827093f646c5ee2aa7e5a15dffd0546 tags/0.15.2~35,"da.repeat works with negative axis (#2544)

Previously this would fail with a confusing error message.",1500956866,
6d58b523a53bee22a76ea9860ca1a131b2f9312d tags/0.15.2~36,"Check metadata in `dd.from_delayed` (#2534)

Previously if you specified the wrong metadata in `dd.from_delayed`
you'd get a nonintuitive error message. We fix this by creating a
function to check metadata inline, and raise a nice error message when
incorrect metadata is found. We apply this to `from_delayed` only for
now.",1500931067,
faad4375e0308ccf56998d02c2b3ca2c295a4263 tags/0.15.2~40,"Updates read_hdf docstring (#2518)

* Updates read_hdf docstring to include lock and mode parameters. Also adds graphviz install line to Development Guidelines.

* Adds info regarding sorted_index to read_hdf

* Minor update to mode description

* Fixes flake8 issue
",1500467747,
a5d8e33d606de2b83bee25baa97018681a739bbf tags/0.15.2~42,"Better error message for read_csv (#2522)

Previously we'd provide a good error message only if the inferred dtypes
mismatched on `int->float` conversions. We now provide a nice error
message in all cases, including the following information:
- *All* mismatched columns, formatted nicely
- Suggested dtype dictionary to use
- If applicable, also suggest using `assume_missing=True`",1500403263,
9b3fef64ec1e987bc416c9f1ff7e76b6f98a18a5 tags/0.15.2~44,"Do not compare x.dim with None in array. (#1847)

* BUG: Do not compare x.dim with None in array.

I suspect this is the cause of failure in Python 3 at

https://travis-ci.org/bccp/nbodykit/jobs/183846633#L570

* Trying to fix flake8 errors

* blank line at end of file.
",1500327305,
bfcbd99ae646b82c40f0707a19eb37f98d34b524 tags/0.15.1~1,"Update doc building (#2512)

1.  We avoid numpydoc 0.7, which is particularly strict about extra sections
2.  We fix our docstrings to avoid duplicate section titles
3.  We fix a few links within prose docs
4.  Fix a spelling mistake

Even though we fixed the duplicate section titles the full class docstring
seems to get everything, causing more issues.  I'm just going to pin to 0.6 for
now.  It looks like they're releasing 0.8 rather soon, so I suspect that 0.7
had known issues.",1499521254,
50c4ac1ec755399cee9b87a9db48413dfdda6e51 tags/0.15.1~7,"TST: Don't trigger faulty NumPy lstsq problems. (#2505)

With `randint` and `seed=1`, the `np.linalg.lstsq` triggers some poor
rcond due to numpy/numpy#8740. Since dask does not trigger the same bug
itself, change the rcond as in numpy/numpy#9284 to not break.",1499256807,
2fa0eed9becdbd8eab212a74075ca3fc501a5668 tags/0.15.1~14,"Add `meta` kwarg to `Bag.to_dataframe` (#2482)

* Add `meta` kwarg to `Bag.to_dataframe`

Allows passing in a metadata specification instead of a DataFrame. Also
deprecate the overloading of the `columns` kwarg. This now has the
following behavior:

- If `meta` is specified use that (and error if columns is provided).
- If `meta` not specified, infer metadata using `columns` (if provided).",1498159165,
d01f68800089d49ac3c6ebcbf6de4054690ea8cb tags/0.15.1~15,"XFail test_interrupt with pytest-xdist (#2483)

This test started failing periodically again, but only when used with
`pytest-xdist`. I can't reproduce it locally, and I'm not sure that
`pytest-xdist` is actually the culprit. For now we xfail for xdist runs.
This test has used up too much dev time, and is still flakier than
baklava. Frustrating.",1498085397,
e70ee8abee773bc7b3d0307d1500c6be657d571c tags/0.15.1~18,"Better error messages for bad reductions on object series

The errors raised by pandas when calling a numeric reduction like `mean` on an
object series can be poor, making debugging difficult. To fix this we
explicitly error when an object series is passed to one of these reductions.
",1497984462,
37c3ae2e091412f5e2fdf3c957c383e89e4c8bb2 tags/0.15.1~22,"CI: Fix CI failures on master (#2459)

* CI: Fix failures on master

* Skip learn
",1497876615,
813eba43ce6f26765081a9147ac84fbb5920116a tags/0.15.1~23,"Bag.to_dataframe works with iterators (#2468)

Previously this would fail as the `data` argument to `pd.DataFrame`
can't be an `Iterator`. We now convert if needed.",1497640447,
fa970532da39d1190b70ccf09db60b11aa1c1e3f tags/0.15.1~24,"Slice delayed (#2467)

* delayed works with slicing

Previously we weren't pulling delayed objects out of `slice` objects,
causing slicing to fail on delayed objects. This fixes that.

* Fix xfailed delayed Iterator test

This was testing for behavior that has never been implemented, and
probably can't be. We fix the test to check that passing iterators to
delayed functions works as currently implemented (converts iterator to
a list).
",1497640410,
72a5f5104b22bd50de37329a99f0f5c623983171 tags/0.15.0~1,"Add __array_ufunc__ protocol to dask.array (#2438)

* Add __array_ufunc__ protocol to dask.array

Example
-------

```python
In [1]: import dask.array as da, numpy as np

In [2]: x = np.arange(24).reshape((4, 6))

In [3]: np.sum(np.sin(x), axis=0)
Out[3]:
array([-1.56697566,  2.06850183,  3.80220828,  2.04018197, -1.59757823,
       -3.76653238])

In [4]: d = da.arange(24, chunks=(4,)).reshape((4, 6))

In [5]: np.sum(np.sin(d), axis=0)
Out[5]: dask.array<sum-aggregate, shape=(6,), dtype=float64, chunksize=(6,)>

In [6]: _.compute()
Out[6]:
array([-1.56697566,  2.06850183,  3.80220828,  2.04018197, -1.59757823,
       -3.76653238])
```

* Support out parameters

* test non-supported ufunc methods

* fix cumreductions

* Use elemwise in __array_ufunc__ and return NotImplemented

* Test out= paramter with numpy array

* cleanup tests for numpy < 1.13.0

* generalize special cases in __array_ufunc__

* flake8

* skip out= test under old numpy

* skip fix test

* use numpy=1.13.0 in travis.yml

* Update travis.yml libraries

NumPy 1.13.0 is not yet compatible with pyarrow or pandas 0.20.1

* pull out matmul raise issue and skip

* remove comment within travis install

* update travis.yml

* add graphviz from conda-forge pyarrow from pip

* pin pytest

* pin pytest below 3.1.1
",1497186527,
a7fd47f2108054ba991df2ae83cd1873442eea7c tags/0.15.0~2,"Bag map partitions (#2445)

* Add db.map_partitions

- Add top-level `map_partitions` function
- Add support for Bag args and kwargs to `map_partitions`

* Fix docstring for map

We error now if partition lengths mismatch

* Use ensure_dict throughout

* Add to api docs
",1496957818,
1c0113d8bf2d5944fbe6b7b1331636e0b7d9d45f tags/0.15.0~3,"Add matrix multiplication operator for dask arrays (#2349)

* Add matrix multiplication operator for dask arrays

* Use operator.matmul instead of eval

* Test equivalence of swapping numpy and dask

* Also cast RHS to array if necessary

* Test RHS array cast before matmul

* Raise NotImplementedError for higher-D arrays

* Add tests to catch NotImplementedErrors

* Update error message to specify @ and point to tensordot

* Add forgotten raise
",1496922047,
88aea4271262f64b9a32471025e561dbc6bd6029 tags/0.15.0~4,"Don't error if writing parquet with no data (#2437)

* Don't error if writing parquet with no data

Also, allow reading where there is no data: produces empty dataframe.

Warning: partition_on does not mix with writing empty dataframe, since
there is nothing to base directory names on; should this still error?

Warning: writing empty dataframe will still produce data files for each
part (if not using partition_on), but each file will contain no rows.
This can be fixed on the fastparquet side, but it's not immediately
obvious what the behaviour should be.

* assert_eq instead
",1496882585,
a70f3c7a29f969c02a8591ffb8e91c77098dbbec tags/0.15.0~9,"Fixes some type issues in Dask Array shapes (#2375)

* Handle depth of other integral types

Instead of requiring that `depth` be of type `int`, allow `depth` to be
of any integral type. Also handle all integral types provided for
`depth` the same way.

* Reconstruct `depth` dictionary

If a dictionary for `depth` is provided (or formed), handle conversion
of the keys and values to `int` type. This is done so as to avoid weird
integral types showing up in the shape of Dask Arrays.

* Drop blank line

* Test shape value types after `map_overlap`

Make sure that even if the `depth` provided to `map_overlap` has a
different type from `int`, that `map_overlap` proceeds through and
properly converts the Integral values to `int` instances.

* normalize chunk values to integer type
",1496845059,
0949a1dca60cb23cd76ae32ef33337d8b946c386 tags/0.15.0~11,"Remove nans from divisions when shuffling (#2413)

* Remove nans from divisions when shuffling

When shuffling we first check to see if the column is already sorted, in which
case we can be much much faster.  To do this we compute the minimum and maximum
value of the column in every partition.  If there is an empty partition then
this can cause a problem, because the min/max value will be nan.

Now we remove these nans before proceeding

Fixes https://github.com/dask/dask/issues/2408

* flake8
",1496838448,
092d5c493e7af0adc05c2c2b7158e98501d02d70 tags/0.15.0~12,"TST/CLN: Catch more warnings (#2384)

* TST/CLN: Catch more warnings

Catches a handful of warnings from the dask.dataframe test suite. Remaining
warnings fall into a few classes:

1. ResoucreWarnings from cloudpickls (e.g.
  dask/dataframe/tests/test_arithmetics_reduction.py::test_frame_series_arithmetic_methods)
  Not sure what to do here. Probably a legitimate concern of dasks?
2. RuntimeWarnings from numpy (e.g.
  dask/dataframe/tests/test_arithmetics_reduction.py::test_reductions[False]
  I think dask should catch these, (followup PR)
3. ImportWarning from dependencies importing C code? e.g.
  dask/dataframe/tests/test_categorical.py::test_categorical_set_index[disk]
  I have a fix for partd (msgpack). Pandas has some too. Still investigating,
  may be a Cython issue
4. DeprecationWarning on regexes. e.g.
  dask/dataframe/tests/test_groupby.py::test_full_groupby_multilevel[grouper4]
  I think these are all pandas. xref
  https://github.com/pandas-dev/pandas/issues/16481#issuecomment-303836235
5. RuntimeWarning from pandas merge, e.g.
  dask/dataframe/tests/test_multi.py::test_merge_by_multiple_columns[disk-inner]
  Filing an issue on pandas

* CLN: catch warnings for dask/array

* TST: Reset warnings for test

Someone is globally setting Warnings to `'once'`. This will reset it
specifically for the test. Long-term solution is to figure out who
is setting that and fix it there.

* Skip on py27

* Fixed skip condition, linting

* Additional comments on warnings
",1496837123,
1eb54aa3b9b706cb83425bcf266d5e47a0c4a9e7 tags/0.15.0~14,"Optimize out reify calls in to_delayed (#2425)

* Optimize out reify calls in to_delayed

This has two major changes:

1.  The lazify optimization traverses down lists.  This is important
    after changes in https://github.com/dask/dask/pull/2339
2.  Call optimize when we convert from bags to delayed objects

See https://github.com/dask/dask/issues/2423

* Optimize in Array/DataFrame.to_delayed

* Use bag optimizations within to_textfiles
",1496772435,
6bd25dc940b6b418367fcd188fb335246e0fb173 tags/0.15.0~26,"Allow pathlib.Paths as URLs (#2310)

* Allow pathlib.Paths as URLs

* Test that using pathlib with URIs fails

* Check that pathlib is only used for local

* No paths test on windows

Because some sort of monkey-patch is breaking later moto tests

* add import
",1496257884,
bf709e2598286ce64c420ea5cb2f6b4c43d88ec4 tags/0.15.0~28,"BUG: Fixed partial string indexing with no freq (#2391)

Worked around an edge case in pandas datetime indexing by changing the data in
_meta_nonempty.index so that the index no longer looks monotonically decreasing.

Closes https://github.com/dask/dask/issues/2389",1496257714,
7da2c0722942ec84194f756b8cdfd08ca9edbdae tags/0.15.0~31,"Fuse slices works with alias in graph (#2364)

* Fuse slices works with alias in graph

In #2080 a bug was introduced that prevented fusing slices across
aliases in the graph. These would show up when several dask arrays were
concatenated together. This fixes that bug, and adds a test that fusing
works across aliases.

* Fuse slices works with locks
",1496161759,
802772eb386d9e4c0d1f139835bbf3ba8ff4327a tags/0.15.0~33,"Add `token` kwarg to `da.map_blocks` (#2383)

Add the `token` kwarg to `map_blocks`, mirroring the `token` kwarg of
`atop`. If provided, this is the prefix of the output key, but not the
key itself.",1495820793,
85e2b4f439dd93e742cf0004be1a8787af407623 tags/0.15.0~35,"Fix spelling errors (#2382)

",1495647126,
a698aa6184150217db4d2d6a7f5cfffb17d1c6d8 tags/0.15.0~38,"Improve docstring for read_csv/read_table (#2363)

- Add note about dtype inference, and what to do if it fails
- Fix formatting of docstring
- Fix a few typos

Also re-add the `mathjax` sphinx extension, as the array docs require
it.",1495239592,
4f7580aa0db7c1ae68b8029067ab7b40f0e513fb tags/0.15.0~40,"Support ufunc.outer (#2345)

* Support ufunc.outer

- Add support for `ufunc.outer` methods for dask versions
- Separate ufunc objects from wrapped elemwise functions. Ufuncs are now
  an instance of `da.ufunc.ufunc`, and have a number of attribute and
  methods mirrored from their numpy counterparts
- Fix a bug in `da.ufunc.angle`
- Improve test coverage for `da.ufunc`

* Py27 compat

* Respond to comment
",1495122770,
8a2893ab648e1287509a192605768c62df31cf0c tags/0.15.0~44,"xfail demo_stock dd.demo.dail_stock test

Yahoo changed/deprecated their api's, so this functionality no longer
works.
",1495038689,
f7a44ada3d47a55c9f92e2c7b20a2441a2c57ea6 tags/0.15.0~46,"Add `db.map`, `Bag.starmap`, fix `Bag.map` (#2339)

* Add db.map

Implement `db.map`, a mapping function that has the same semantics as
`builtins.map`, with the following extensions:
- Supports keyword arguments
- Non-bag arguments are ""broadcast"" across all function calls

* Add Bag.starmap

Similar to `itertools.starmap`, except also supports keyword arguments.

* Deprecate old magic Bag.map behavior

* Update bag docs",1494964583,
965c9e401801689a6a68cec5c0529f912a459960 tags/0.15.0~51,"[WIP]ENH: dask.stats (#2269)

* Added da.division

* stats

* ENH: Added dask.stats subpackage

Emulates scipy.stats. Added the easy statistical functions and
tests.

* API: Return Delayed(*Results)

* REF: Move to dask.array.stats

* Raise on nan-policy

* PKG: remove stats submodule

* Skip on import failure

* pep8

* remove 'stats' from setup.py

* add bias=False to da.stats tests

* Use da.moment for moment

Raise NotImplementedError on bias=False

* TST: a few missing cases

* Consolidate docs, fix order handling for tuple axis

* DOC: Move API section to array-api.rst

Also fixed up a few broken references

* Remove unused imports
",1494531559,
effcbf38c02fe3305c4b3e2160ee64f3a24395f0 tags/0.15.0~52,"Handle extra chunks in *fftfreq functions (#2330)

* Handle extra chunk in *fftfreq functions

Chunking is not handled correctly with the various *fftfreq. There seems
to be some subtle edge cases due to the fact that we construct arrays
with the chunks that are larger than the final result. To fix this
generally we have to normalize the chunks and tack on additional chunks
for the portion that will be disposed.

In the case of `fftfreq` and `ifftfreq`, only one extra value is added
by `linspace`. To adjust the provided chunks for this, we tack on a
singleton chunk to the end after normalization. This should allow it to
be trivial stripped off once we are done as it has no overlap with
anything else. So this shouldn't have any performance overhead.

As for the case of `rfftfreq`, we have to do a bit more. In this case,
we strip off about half of the `linspace` we construct and drop it. To
fix this case we tack on an additional chunk that is the length of this
pieces that will be dropped. As the chunks will be normalized again,
this last chunk will be probably be split into similar sizes as the
other chunks. Also the last chunk will probably have some overlap with
a portion of `linspace` that is to be removed. This might have some
effect on performance, but shouldn't be negligible when there are many
chunks and/or chunks are small.

* Improved chunk handling tests

Parameterize chunks in tests of *fftfreq functions.
",1494521232,
e8a2dca5f65b0513f437b63c145d8a3511342ba4 tags/0.15.0~53,"Check for tricky cases when fusing fancy indices (#2313)

* Check for tricky cases when fusing fancy indices

Previously we'd fuse normal and fancy indexing like:

```python
a[:, :, [0, 1], :][0, :, :, :] -> a[0, :, [0, 1], :]
```

This is incorrect, and was leading to bugs:

```python
>>> a = np.ones((11, 13, 20, 12))
>>> a[:, :, [0, 1], :][0, :, :, :].shape
(13, 2, 12)
>>> a[0, :, [0, 1], :].shape
(2, 13, 12)
```

Let `ind1` and `ind2` represent two index operations as in
`x[ind1][ind2]`. We now only fuse indices involving fancy indexing if:
- Only one of the two uses fancy indexing
- Dimensions where fancy indexing isn't used are non-integers

This means that the following will be fused:

```
a[:10, [1, 2, 3]][:5, 0]
```

but this won't:

```
a[:10, [1, 2, 3][0, 0]
```

This does exclude some valid cases, but is easier to write than
following all the checks required when mixing fancy and non-fancy
indexing.

* py2 compat fix
",1494519090,
af9d4b4297e5a65cd6cef16221d12fd0e77ee850 tags/0.15.0~55,"ERR: Better error message describe with non-numeric data (#2331)

* ERR: Better error message describe with non-numeric data

* Compat with older pandas, handle series

* Flake8
",1494515027,
917bbd4add38c7f2cc25b34ddc66f46d7f26fac0 tags/0.15.0~60,"Slicing with negative index in list (#2317)

* Slicing with negative index in list

There was a bug in `check_index` where we weren't properly checking that
a negative list index was still in-bounds. This fixes that.

* Respond to comment
",1494392593,
2cc7d96684f0fcca17dfc8b68df73fe132d75aa3 tags/0.15.0~63,"Better scheduler errors (#2312)

* Better scheduler errors

Previously we used our own ``RemoteException`` class to show errors when
using the threaded/multiprocessing schedulers. This provided suboptimal
tracebacks, which made debugging harder. We now do the following:

- Synchronous scheduler: no change

- Threaded scheduler: reraise the error in the main process with the
  original traceback.

- Multiprocessing scheduler: If ``tblib`` is installed, use it to
  serialize the traceback, and then reraise the error in the main
  process with the original traceback. If it's not installed, fallback
  to the old ``RemoteException`` class.

A benefit of this approach is that now pdb plays nice with the threaded
scheduler, making debugging a lot easier.

* Fix failing parquet test
",1494359601,
6c980a7e508c3f1522b9ef9e0fb5e2a1a77700ec tags/0.15.0~66,"Fix numpy pin to not upgrade secretly (#2302)

* Fix numpy pin to not upgrade secretly

Previously we'd install fastparquet on travis using pip as long as we
weren't running with PYTHONOPTIMIZE=2. This meant that fastparquet would
be installed for our 2.7 build, which would then secretly upgrade numpy
since fastparquet requires numpy > 1.11.0.

To fix this we do the following:

- Print version info for the pinned packages at the end of install, to
  visually see that they're correct in the travis logs.
- Add a check for numpy version before installing fastparquet
- Switch the 2.7 build to use numpy 1.11.3. I figured it's more
  important to test fastparquet with python 2.7 than it is to test old
  numpy with python 2.7.

* Skip sparse tests for numpy < 1.11.0
",1494000925,
4897da6c3f60f751bddef625f441fd39d1c58613 tags/0.14.3~1,"Catch missing pyarrow import (#2295)

See https://github.com/dask/fastparquet/issues/142",1493988154,
638bb983cfc422680197f8ee6cf7905774d0e579 tags/0.14.3~3,"Raise error in read_csv if sample is too small (#2291)

We raise an informative error if the sample isn't large enough to
include at least one row of data. Previously we could have a sample that
only included the header row (or just the skiprows).",1493939921,
bd5f3efadd587e87cc4dade705b49d64a4a180b2 tags/0.14.3~4,"xfail test_interrupt on py3 non-windows (#2297)

Still periodically failing, not sure why.",1493922080,
bdb021c7dcd94ae1fa51c82fae6cf4cf7319aa14 tags/0.14.2~1,"Raise informative error if dask.distributed is not present
",1493836441,
ad752cce5ee01fcc88f341ab707372aee08c050e tags/0.14.2~3,"Better error for set_index with sorted and divisions  (#2289)

* Better error for set_index with sorted and divisions

When calling `df.set_index(sorted=True, divisions=...)` divisions are
assumed to match the actual splits in the new index column. This means
that there must be the same number of divisions as in the original
frame, and the specified divisions must be valid.

This PR does the following:
- Adds a check that the specified divisions are valid, and throws an
  informative error if they aren't
- Improves the docstring for `set_index` to better reflect this
- Consolidates the `set_index` tests (which were scattered throughout
  the test files), and removes some duplicate tests as found

* Remove deprecated `set_partitions` method

* Remove `set_partition` from docs
",1493826872,
a5da73881d8c4afdcdbb04d7ab5b4555cc7771bd tags/0.14.2~5,"Make ResourceProfiler more robust (#2286)

Previously processes could be dropped after a tracking loop was started,
which may lead to an exception due to trying to get memory/cpu info from
a dead process. This PR fixes this to handle dead processes whenever
information is recorded.",1493750729,
ac3833d3e0370b219223b7657417b9253a75a971 tags/0.14.2~6,"Test dd.to_hdf with dask.distributed (#2283)

* Add few hdf tests using the distributed scheduler

This is to test the distributed scheduler is functioning properly with different dask operations

Signed-off-by: Nir Izraeli <nirizr@gmail.com>

* xfail test

* remove noqa flake comments
",1493750265,
7919d77c7d48cdc14b84a1c2670caca16198cb5d tags/0.14.2~9,"Note that map_partitions shouldn't change index (#2281)

Functions provided to `map_partitions` shouldn't modify the index, and
if they do the user should clear the divisions afterwards. Doing this
was causing issues for a user, and our docs didn't indicate that this
behavior was bad.",1493675729,
1d8dff894bd5d3a35dc0ecfddfaca16e526566d9 tags/0.14.2~13,"ENH: Support rechunk with some unknown dims (#2251)

* ENH: Support rechunk with some unknown dims

Expandas the rechunking methods to support rechunking arrays
with some unknown dimensions, along known dimensions.

Closes https://github.com/dask/dask/issues/2236

* Use math.isnan for nan checks

* REF: simplify by modifying callers

Still need to cleanup, but the tests pass

* Removed unneeded set_option

* Fixed old_to_new for unknown

* Ignore unknown dimensions in plan

* Avoid isfinite for py2

* No intermediate chunks with unknown

* assert_eq in test; update comment
",1493644566,
48f450bf5a2eaa702f598bb04986ce7cb692e134 tags/0.14.2~18,"da.stack properly handles mixed dtypes (#2274)

Previously we'd fail to convert partitions, leading to mismatched
dask/numpy dtypes.",1493416599,
272ede5fc0727a565c8d3e6e4d6678cad21f7473 tags/0.14.2~19,"Both new_axis and drop_axis are supported (#2264)

Previously we disallowed this as it wasn't clear what dropping and
adding axis at the same time meant. We now define drop_axis as coming
before new_axis, and through nice errors on bad parameter combinations.",1493409131,
918f2331e923c96a7c769993273c14464ac62aef tags/0.14.2~22,"Support sparse arrays (#2234)

* Support sparse arrays

This supports sparse arrays mostly by relying on ufuncs to do the right
thing.  Additionally we check for operations like concatenate and
tensordot on the object's module.

* add sparse to CI

* add package_of function to utils

* clean up package_of

-  Add test
-  Support missing module

* add comment around concatenate2/3

* fix typo

* Avoid testing sparse on old versions of Python/Numpy

This is a new and fringe feature.  Didn't want to spend the time
supporting old systems.

* Tensordot, rechunk, reshape, abs, and other elemwise operations

* support mixed dense/sparse arrays

* Use array_priority to determine concatenate function

* use __array_priority__ for concatenate3 as well

* handle corner cases with concatenate3

* flake8

* add sparse array docs

* skip more sparse tests in python 3.4

* flake8

* remove dead code
",1493392248,
68f9e417924a985c1f2e2a587126833c70a2e9f4 tags/0.14.2~23,"ENH: Refactoring to support multiple Parquet readers, add PyArrow reader (#2223)

* Refactor Parquet read path to support multiple implementations. Add
PyArrow-based implementation. Disable tests that don't yet work

* Remove superfluous global

* Comment typo

* Use functional style for Parquet read functions. Add failing test for #2177

* Fix renamed module

* Code review comments

* Add pyarrow to conda dependencies

* Code reviews

* Add documentation about Parquet engines in dataframe-performance.rst
",1493391466,
0298d408410dd730f46032e0c857124d170df24a tags/0.14.2~24,"Fix map_overlap with trivial depth (#2259)

* Test map_overlap with no depth

Appears that when the boundary condition was `""none""` and the depth was
trivial, running `map_overlap` would fail. This adds a test that
demonstrates that failure and hopefully guarantees it won't reoccur once
fixed.

* Fix map_overlap for trivial padding

In `add_dummy_padding` there was a special workaround for the `""none""`
boundary condition that failed when the `depth` was trivial (i.e. `0`).
To fix this, simply check to see that the boundary condition is `""none""`
and the `depth` is positive-definite before proceeding. This appears to
clear up the issue when working trivial depth and the `""none""` boundary
condition.
",1493299470,
d99fa2a4dd454b3b70d10c043e6b86a5cf05dd4f tags/0.14.2~25,"BUG: Handle grouping by and aggregating same colum (#2257)

Previosuly we always excluded a grouping column from the columns
to be aggregated. Pandas will allow you to group and aggregate the
same column, assuming it's the only column to be aggregated.

Fixed a related bug with multiple aggregations not reducing
to a single-level MI when possible.

Closes https://github.com/dask/dask/issues/2255",1493248791,
bab4942b4b9eab6862226c0da868389629ee074f tags/0.14.2~27,"Compat fixes for pandas 0.20.0rc1 (#2249)

Compat fixes for pandas 0.20.0rc1.
",1493067035,
7263fe81d3a8c6704590ed85f6b1bf07e40034ad tags/0.14.2~31,"Object arrays with missing values hash the same (#2243)

Due to a bug in the pandas hashing code, the presence of missing values
in an object series would cause it to hash differently. This was fixed
in pandas in
https://github.com/pandas-dev/pandas/commit/e351ed0fd211a204f960b9116bc13f75ed1f97c4
but was never backported to dask.",1492805865,
e33c7ee11fc62aeffaccc27d181a7e0267406809 tags/0.14.2~32,"Support custom optimizations (#2219)

* Support custom optimizations

* test and document foo_optimize=None

* Add defer_to_globals decorator

* Support custom optimizations

* fix typo in docs

* Fix docstring
",1492707782,
1c41702746c28c400e4910c39b507b74bda64062 tags/0.14.2~34,"Support concatenation with unknown chunksizes (#2235)

This is important for dask.dataframe / dask.array interactions but genreally a
messy proposition.  I have tried to provide warnings and informative errors.",1492539415,
5f9ddd2e07305d1dfc9201d03c25b43e7b041fbc tags/0.14.2~35,"Tokenize complex number types (#2229)

Fixes https://github.com/dask/dask/issues/2228",1492522943,
d549bb58db1d878ecce44059b93e5e4f1ce77e0d tags/0.14.2~37,"(Maybe) decrease flakiness of interrupt test (#2233)

- Increase timeout to maybe deal with travis slowness
- Use time.sleep() to make task length consistent across runs (help with
  debugging).",1492452966,
a5da00a3e5f8913c9014eb60faf0084be77c20e2 tags/0.14.2~38,"BUG: boundary_slice with missing and unsorted. (#2220)

* BUG: boundary_slice with missing and unsorted.

Missed a case in https://github.com/dask/dask/issues/2211 where
the index is not sorted and the key is not in the index and
either of the boundaries are not included.",1492430495,
d2dd77ee4feb5ec863eb80699b778ede2a97c128 tags/0.14.2~39,"CLN: fix usage of pandas.lib (#2226)

",1492362698,
ca3bccf2a62fc1f5cbe559e591e725cbb16a2998 tags/0.14.2~42,"Boundary slice excluded (#2217)

* BUG: boundary_slice assumes sorted indexes

Changes `boundary_slice` to handle cases where

- the index is not sorted
- using label-based indexing (loc)
- the start or stop is missing

See https://github.com/pandas-dev/pandas/issues/8613 for details on the pandas
side.

* Avoid sorting in `boundary_slice`

* Additional tests, falsey endpoints
",1492182619,
00c29df996521b79af178df554059527709559b7 tags/0.14.2~47,"Fix #2204: fix rechunking empty array with non-trivial shape (#2205)

* Fix #2204: fix rechunking empty array with non-trivial shape

* replace compute calls with assert_eq in test

* Reinstate assert statement
",1492010384,
472070866f3958ce72d5b64f151f1d069c929c67 tags/0.14.2~51,"Add machine learning doc page (#2194)

* add machine learning doc page

* add extra dependencies notes

* fix subtitle
",1491861703,
eaea248dd75a43df3fb190dbe165847c547ec800 tags/0.14.2~52,"Allow delayed targets in dask.array.store (#2181)

* Allow delayed targets in dask.array.store

* Resolve flake8 complaints and change test

* Resolve flake8 errors
",1491860876,
b7bd75fcd011f144d8061d329fe7676ec8ab9983 tags/0.14.2~54,"Add temporary_directory support to on-disk shuffles (#2163)

* Add temporary_directory support to on-disk shuffles

Fixes  https://github.com/dask/dask/issues/2139

Depends on https://github.com/dask/partd/pull/24 to be effective, but
doesn't break anything without it

Example
-------

dask.set_options(temporary_directory='/path/to/tmpdir')

df2 = df.set_index('x')...  # now stages in /path/to/tmpdir

* add git partd to continuous integration
",1491831042,
4874e97e08be7b9a1bd7da8649821d0bc051f4ba tags/0.14.2~55,"Fix CI pinnings (#2185)

* Pin NumPy and pandas in the environment

Use the `pinned` file for the test environment to fix the versions of
NumPy and pandas. This should ensure these don't need to be explicitly
listed in each step as these pins will always be matched no matter what.
Also by doing this, there is less opportunity of forgetting to
explicitly fix these and thus run into issues.

* Drop pinning of NumPy and pandas during install

These pinnings are now set in the pinning file. So we merely need to
install NumPy and pandas once and they will stick to the same version.

* Specify the NumPy patch version on AppVeyor

Appears that NumPy 1.12.1 has been used on AppVeyor recently. So picking
that patch version seems reasonable. Given we pin to the patch version
with pandas on AppVeyor, this doesn't seem unreasonable to do with
NumPy. Further on Travis CI we also pin to the patch version with NumPy.
In short, this is a totally reasonable and consistent change, which
should have minimal effect.
",1491826982,
9109119f8bdeb81e7d6d32564801040c7d4c8938 tags/0.14.2~58,"Run the FFT tests and fix a few failing tests (#2183)

* No longer ignore the FFT tests

It appears the FFT tests were being explicitly skipped by this
configuration file. A look into the commit history suggests this had
something to do with avoiding doctests. Though it is unclear whether
there were any doctests. In any event, there are none now and this is
unintentionally suppressing the unittests. So simply remove this
configuration file as it didn't do anything else.

* Enumerate the axes to properly order the chunks

The output shape was being incorrectly ordered in some cases as the
shape was remapped by the axis order, but the axes themselves. This
corrects that by enumerating the axes and using the enumeration to
reorder the output shape for use with chunks.

* Adjust handling of 1-D FFTs

Given the changes to how we handle the output shape in the FFTs, this
breaks the 1-D FFT special case code. So update it to reflect how the
output shape is now being handled.

* Fix output shape handling in real FFTs

* Re-add conftest so as to exclude fft doctests only

Seems the wrapped functions in the fft module expose docstrings with
doctests, which pytest picks up on and tries to run. So re-add the
existing configuration file, but update it to exclude the file `fft.py`
in `dask/array` only.
",1491777617,
33d7a791d9d4a103ff46c237844cf16fcc2b8a68 tags/0.14.2~60,"Raise error in persist if get functions differ. (#2176)

* Raise error in persist if get functions differ.

This patch adds a check in base.persist() to raise if the globally
set get function does not match a locally supplied instance.

Test is added.

* Allow set_options(get=) to override distributed in persist
",1491744222,
2f95291d326148d322dae7271ebd4ab4df930421 tags/0.14.2~63,"Support repartitioning dataframes to more partitions (#2168)

Fixes https://github.com/dask/dask/issues/2099",1491426160,
