12483d4ae641d4f3d9153e763fbd8aab0931ef9b remotes/origin/standalone-pagerank~3^2,"Added BoundedPriorityQueue kryo registrator. Fixes top issue.
",1386824181
5e9ce83d682d6198cda4631faf11cb53fcccf07f remotes/origin/vldb~355^2~14,"Fixed multiple file stream and checkpointing bugs.
- Made file stream more robust to transient failures.
- Changed Spark.setCheckpointDir API to not have the second
  'useExisting' parameter. Spark will always create a unique directory
  for checkpointing underneath the directory provide to the funtion.
- Fixed bug wrt local relative paths as checkpoint directory.
- Made DStream and RDD checkpointing use
  SparkContext.hadoopConfiguration, so that more HDFS compatible
  filesystems are supported for checkpointing.
",1386799296
f4c73df5c981476c4ca431613d8b4a827eddf653 remotes/origin/vldb~394^2~4^2~1,"Merge branch 'akka-bug-fix' of github.com:ScrapCodes/incubator-spark into akka-bug-fix
",1386737564
603af51bb5257744ce0db28e7f10db6a2ba899ec remotes/origin/vldb~394^2~4^2~2,"Merge branch 'master' into akka-bug-fix

Conflicts:
	core/pom.xml
	core/src/main/scala/org/apache/spark/scheduler/DAGScheduler.scala
	pom.xml
	project/SparkBuild.scala
	streaming/pom.xml
	yarn/src/main/scala/org/apache/spark/deploy/yarn/YarnAllocationHandler.scala
",1386737513
17db6a9041d5e83d7b6fe47f9c36758d0613fcd6 remotes/origin/vldb~394^2~4^2~3,"Style fixes and addressed review comments at #221
",1386656236
c1201f47e0d44e92da42adb23d27f60d9d494642 remotes/origin/vldb~394^2~4^2~4,"fixed yarn build
",1386574250
d992ec6d9be30e624c8edb2a50c193ac3cfbab7a remotes/origin/vldb~397,"Merge pull request #195 from dhardy92/fix_DebScriptPackage

[Deb] fix package of Spark classes adding org.apache prefix in scripts embeded in .deb
",1386564560
0428145ed419c63d689078387d80584c7105b0b7 remotes/origin/vldb~392^2~3,"Small fix
",1386484391
f466f79b88cc0766d87de4ea5bdb27d826be4487 remotes/origin/vldb~400,"Merge pull request #239 from aarondav/nit

Correct spellling error in configuration.md
",1386445912
3abfbfb104465fbb4636c093580351c499e9dd81 remotes/origin/standalone-pagerank~4,"Merge pull request #92 from ankurdave/rdd-names

Set RDD names for easy debugging",1386444259
84d0e1a3344fb6afbc8c3562018a4b8767002051 remotes/origin/standalone-pagerank~4^2,"Set RDD names for easy debugging
",1386417945
cb6ac8aafb5491f137146db8e8937cbefc7ffdb1 remotes/origin/vldb~400^2,"Correct spellling error in configuration.md
",1386409201
10c3c0c6524d0cf6c59b6f2227bf316cdeb7d06c remotes/origin/vldb~401,"Merge pull request #237 from pwendell/formatting-fix

Formatting fix

This is a single-line change. The diff appears larger here due to github being out of sync.
",1386390585
7a1d1c93b824a5b38c4ddeb16900dc6173482c83 remotes/origin/vldb~401^2,"Minor formatting fix in config file
",1386390502
e5d5728b72e58046cc175ab06b5f1c7be4957711 remotes/origin/vldb~403,"Merge pull request #235 from pwendell/master

Minor doc fixes and updating README
",1386389696
bb6e25c663a0fa96552994bcdda2049e9b621db7 remotes/origin/vldb~403^2,"Minor doc fixes and updating README
",1386380548
e0392343a026d632bac0df0ad4f399fce742c151 remotes/origin/vldb~405,"Merge pull request #190 from markhamstra/Stages4Jobs

stageId <--> jobId mapping in DAGScheduler

Okay, I think this one is ready to go -- or at least it's ready for review and discussion.  It's a carry-over of https://github.com/mesos/spark/pull/842 with updates for the newer job cancellation functionality.  The prior discussion still applies.  I've actually changed the job cancellation flow a bit: Instead of ``cancelTasks`` going to the TaskScheduler and then ``taskSetFailed`` coming back to the DAGScheduler (resulting in ``abortStage`` there), the DAGScheduler now takes care of figuring out which stages should be cancelled, tells the TaskScheduler to cancel tasks for those stages, then does the cleanup within the DAGScheduler directly without the need for any further prompting by the TaskScheduler.

I know of three outstanding issues, each of which can and should, I believe, be handled in follow-up pull requests:

1) https://spark-project.atlassian.net/browse/SPARK-960
2) JobLogger should be re-factored to eliminate duplication
3) Related to 2), the WebUI should also become a consumer of the DAGScheduler's new understanding of the relationship between jobs and stages so that it can display progress indication and the like grouped by job.  Right now, some of this information is just being sent out as part of ``SparkListenerJobStart`` messages, but more or different job <--> stage information may need to be exported from the DAGScheduler to meet listeners needs.

Except for the eventQueue -> Actor commit, the rest can be cherry-picked almost cleanly into branch-0.8.  A little merging is needed in MapOutputTracker and the DAGScheduler.  Merged versions of those files are in https://github.com/markhamstra/incubator-spark/tree/aba2b40ce04ee9b7b9ea260abb6f09e050142d43

Note that between the recent Actor change in the DAGScheduler and the cleaning up of DAGScheduler data structures on job completion in this PR, some races have been introduced into the DAGSchedulerSuite.  Those tests usually pass, and I don't think that better-behaved code that doesn't directly inspect DAGScheduler data structures should be seeing any problems, but I'll work on fixing DAGSchedulerSuite as either an addition to this PR or as a separate request.

UPDATE: Fixed the race that I introduced.  Created a JIRA issue (SPARK-965) for the one that was introduced with the switch to eventProcessorActor in the DAGScheduler.
",1386359399
41721b1494fe33c184374925bada3981296dee69 remotes/origin/sigmod~14,"Fixed a bug in VTableReplicated that we only process the first block.
",1386319872
c9cd2af71eae4126536db790ceaffe0587da7d89 remotes/origin/vldb~394^2~4^2~7^2,"Merge branch 'wip-scala-2.10' into akka-bug-fix
",1386316935
15168d6c4dab8f5debf6d3935035fbdb923b157b remotes/origin/sigmod~16,"Fixed a bug in VTableReplicated that we are always broadcasting all the vertices.
",1386314753
1c8500efc0a718b08a15f98c5c0cb23174498b29 remotes/origin/standalone-pagerank~6,"Merge pull request #88 from amplab/varenc

Fixed a bug that variable encoding doesn't work for ints that use all 64 bits.",1386289544
4f80dd22bd4068ca82a6b96436bc0fdd97d8e9be remotes/origin/standalone-pagerank~6^2,"Fixed a bug that variable encoding doesn't work for ints that use all 64 bits.
",1386289177
72b696156c8662cae2cef4b943520b4be86148ea remotes/origin/vldb~411,"Merge pull request #199 from harveyfeng/yarn-2.2

Hadoop 2.2 migration

Includes support for the YARN API stabilized in the Hadoop 2.2 release, and a few style patches.

Short description for each set of commits:

a98f5a0 - ""Misc style changes in the 'yarn' package""
a67ebf4 - ""A few more style fixes in the 'yarn' package""
Both of these are some minor style changes, such as fixing lines over 100 chars, to the existing YARN code.

ab8652f - ""Add a 'new-yarn' directory ... ""
Copies everything from `SPARK_HOME/yarn` to `SPARK_HOME/new-yarn`. No actual code changes here.

4f1c3fa - ""Hadoop 2.2 YARN API migration ...""
API patches to code in the `SPARK_HOME/new-yarn` directory. There are a few more small style changes mixed in, too.
Based on @colorant's Hadoop 2.2 support for the scala-2.10 branch in #141.

a1a1c62 - ""Add optional Hadoop 2.2 settings in sbt build ... ""
If Spark should be built against Hadoop 2.2, then:
a) the `org.apache.spark.deploy.yarn` package will be compiled from the `new-yarn` directory.
b) Protobuf v2.5 will be used as a Spark dependency, since Hadoop 2.2 depends on it. Also, Spark will be built against a version of Akka v2.0.5 that's built against Protobuf 2.5, named `akka-2.0.5-protobuf-2.5`. The patched Akka is here: https://github.com/harveyfeng/akka/tree/2.0.5-protobuf-2.5, and was published to local Ivy during testing.

There's also a new boolean environment variable, `SPARK_IS_NEW_HADOOP`, that users can manually set if their `SPARK_HADOOP_VERSION` specification does not start with `2.2`, which is how the build file tries to detect a 2.2 version. Not sure if this is necessary or done in the best way, though...
",1386228784
e0347ba6c74fba51d2ac5c0a8becb3dd6d5c4fd0 remotes/origin/standalone-pagerank~9,"Merge pull request #83 from ankurdave/fix-tests

Fix compile errors in GraphSuite and SerializerSuite",1386207486
92e96f727ee944e7ed17b84aa8a57106907a9881 remotes/origin/standalone-pagerank~9^2~1,"Fix compile errors in GraphSuite and SerializerSuite
",1386206992
182f9baeed8e4cc62ca14ae04413394477a7ccfb remotes/origin/vldb~412,"Merge pull request #227 from pwendell/master

Fix small bug in web UI and minor clean-up.

There was a bug where sorting order didn't work correctly for write time metrics.

I also cleaned up some earlier code that fixed the same issue for read and
write bytes.
",1386201127
380b90b9b360db9cb6a4edc1312704afe11eb31d remotes/origin/vldb~412^2,"Fix small bug in web UI and minor clean-up.

There was a bug where sorting order didn't work correctly for write time metrics.

I also cleaned up some earlier code that fixed the same issue for read and
write bytes.
",1386196908
8a3475aed66617772f4e98e9f774b109756eb391 remotes/origin/vldb~416,"Merge pull request #218 from JoshRosen/spark-970-pyspark-unicode-error

Fix UnicodeEncodeError in PySpark saveAsTextFile() (SPARK-970)

This fixes [SPARK-970](https://spark-project.atlassian.net/browse/SPARK-970), an issue where PySpark's saveAsTextFile() could throw UnicodeEncodeError when called on an RDD of Unicode strings.

Please merge this into master and branch-0.8.
",1386109300
1b6e450771ded9b4852efab362afe3e10f7631ee remotes/origin/vldb~411^2~1,"Use published ""org.spark-project.akka-*"" in sbt build for Hadoop-2.2 dependencies.

This also includes:
-Change `isNewYarn` to `isNewHadoop`, since the protobuf-2.5 dependency is from Hadoop-2.2 itself.
-Regexp bugix

Credits to @alig for this patch.",1386059313
740922f25d5f81617fbe02c7bcd1610d6426bbef remotes/origin/vldb~418,"Merge pull request #219 from sundeepn/schedulerexception

Scheduler quits when newStage fails

The current scheduler thread does not handle exceptions from newStage stage while launching new jobs. The thread fails on any exception that gets triggered at that level, leaving the cluster hanging with no schduler.
",1385930818
60e23a58b288dae3c87da28e1506323b1d88ee9e remotes/origin/vldb~419,"Merge pull request #216 from liancheng/fix-spark-966

Bugfix: SPARK-965 & SPARK-966

SPARK-965: https://spark-project.atlassian.net/browse/SPARK-965
SPARK-966: https://spark-project.atlassian.net/browse/SPARK-966

* Add back `DAGScheduler.start()`, `eventProcessActor` is created and started here.

  Notice that function is only called by `SparkContext`.

* Cancel the scheduled stage resubmission task when stopping `eventProcessActor`

* Add a new `DAGSchedulerEvent` `ResubmitFailedStages`

  This event message is sent by the scheduled stage resubmission task to `eventProcessActor`.  In this way, `DAGScheduler.resubmitFailedStages()` is guaranteed to be executed from the same thread that runs `DAGScheduler.processEvent()`.

  Please refer to discussion in [SPARK-966](https://spark-project.atlassian.net/browse/SPARK-966) for details.
",1385883529
4d53830eb79174cfd9641f6342727bc980d5c3e0 remotes/origin/vldb~418^2~1,"Scheduler quits when createStage fails.

The current scheduler thread does not handle exceptions from createStage stage while launching new jobs. The thread fails on any exception that gets triggered at that level, leaving the cluster hanging with no schduler.
",1385857092
34ee81415eacc990e3e709daa833318868aff763 remotes/origin/standalone-pagerank~10^2~5,"Merged Ankur's pull request #80 and fixed subgraph.
",1385853030
3292cb0f9c1b0b6efbf4a7596dfddfc1a54c004f remotes/origin/standalone-pagerank~10^2~9^2,"Revert ""Fix join error by caching vTable in mapReduceTriplets""

This reverts commit dee1318d3d4e37489dc2b0bb373857cc13b4d533, which is
unnecessary due to 7528e6d5f15fd0e01a206f60a6db218858cac4d3.
",1385849132
dee1318d3d4e37489dc2b0bb373857cc13b4d533 remotes/origin/standalone-pagerank~10^2~13,"Fix join error by caching vTable in mapReduceTriplets
",1385847439
1bc83ca79187979f58385d3f28236111217174e0 remotes/origin/vldb~394^2~4^2~11,"Changed defaults for akka to almost disable failure detector.
",1385712665
18def5d6f20b33c946f9b8b2cea8cfb6848dcc34 remotes/origin/vldb~419^2~2,"Bugfix: SPARK-965 & SPARK-966

SPARK-965: https://spark-project.atlassian.net/browse/SPARK-965
SPARK-966: https://spark-project.atlassian.net/browse/SPARK-966

* Add back DAGScheduler.start(), eventProcessActor is created and started here.

  Notice that function is only called by SparkContext.

* Cancel the scheduled stage resubmission task when stopping eventProcessActor

* Add a new DAGSchedulerEvent ResubmitFailedStages

  This event message is sent by the scheduled stage resubmission task to eventProcessActor.  In this way, DAGScheduler.resubmitFailedStages is guaranteed to be executed from the same thread that runs DAGScheduler.processEvent.

  Please refer to discussion in SPARK-966 for details.
",1385631966
743a31a7ca4421cbbd5b615b773997a06a7ab4ee remotes/origin/vldb~420,"Merge pull request #210 from haitaoyao/http-timeout

add http timeout for httpbroadcast

While pulling task bytecode from HttpBroadcast server, there's no timeout value set. This may cause spark executor code hang and other task in the same executor process wait for the lock. I have encountered the issue in my cluster. Here's the stacktrace I captured  : https://gist.github.com/haitaoyao/7655830

So add a time out value to ensure the task fail fast.
",1385605479
9e896be375a5c0270bbdf45a2532e59bcb813efa remotes/origin/standalone-pagerank~10^2~6^2,"Test edge filtering in subgraph (test fails)
",1385510335
137294e2abeacda85bdf9036f5b09ab2a96d9cdf remotes/origin/standalone-pagerank~10^2~6^2~1,"Test GraphImpl.subgraph and fix bug
",1385508767
0e2109ddb2f27d8a6a9f125206674273b03d1f5e remotes/origin/vldb~426,"Merge pull request #204 from rxin/hash

OpenHashSet fixes

Incorporated ideas from pull request #200.
- Use Murmur Hash 3 finalization step to scramble the bits of HashCode
  instead of the simpler version in java.util.HashMap; the latter one
  had trouble with ranges of consecutive integers. Murmur Hash 3 is used
  by fastutil.
- Don't check keys for equality when re-inserting due to growing the
  table; the keys will already be unique.
- Remember the grow threshold instead of recomputing it on each insert

Also added unit tests for size estimation for specialized hash sets and maps.
",1385441317
489862a65766d30278c186d280c6286937c81155 remotes/origin/vldb~394^2~4^2~19,"Remote death watch has a funny bug.
https://gist.github.com/ScrapCodes/4805fd84906e40b7b03d
",1385382602
77929cfeed95905106f5b3891e8de1b1c312d119 remotes/origin/vldb~394^2~4^2~20,"Fine tuning defaults for akka and restored tracking of dissassociated events, for they are delivered when a remote TCP socket is closed. Also made transport failure heartbeats larger interval for it is mostly not needed. As we are using remote death watch instead.
",1385369001
6af03edcf15e517f69598c4e974cca69b63904fa tags/pre_edgerdd~1,"Merge pull request #76 from dcrankshaw/fix_partitioners

Actually use partitioner command line args in Analytics.",1385340157
859d62dc2a37f56f8c85138df069a359e7fabb45 remotes/origin/vldb~431,"Merge pull request #151 from russellcardullo/add-graphite-sink

Add graphite sink for metrics

This adds a metrics sink for graphite.  The sink must
be configured with the host and port of a graphite node
and optionally may be configured with a prefix that will
be prepended to all metrics that are sent to graphite.
",1385338791
972171b9d93b07e8511a2da3a33f897ba033484b remotes/origin/vldb~433,"Merge pull request #197 from aarondav/patrick-fix

Fix 'timeWriting' stat for shuffle files

Due to concurrent git branches, changes from shuffle file consolidation patch
caused the shuffle write timing patch to no longer actually measure the time,
since it requires time be measured after the stream has been closed.
",1385337046
718cc803f7e0600c9ab265022eb6027926a38010 remotes/origin/vldb~434,"Merge pull request #200 from mateiz/hash-fix

AppendOnlyMap fixes

- Chose a more random reshuffling step for values returned by Object.hashCode to avoid some long chaining that was happening for consecutive integers (e.g. `sc.makeRDD(1 to 100000000, 100).map(t => (t, t)).reduceByKey(_ + _).count`)
- Some other small optimizations throughout (see commit comments)
",1385262122
a67ebf43776d9b66c077c48f2c9d1976791ca4e8 remotes/origin/vldb~411^2~7,"A few more style fixes in `yarn` package.
",1385255310
f20093c3afa68439b1c9010de189d497df787c2a remotes/origin/vldb~437,"Merge pull request #196 from pwendell/master

TimeTrackingOutputStream should pass on calls to close() and flush().

Without this fix you get a huge number of open files when running shuffles.
",1385086333
53b94ef2f5179bdbebe70883b2593b569518e77e remotes/origin/vldb~437^2,"TimeTrackingOutputStream should pass on calls to close() and flush().

Without this fix you get a huge number of open shuffles after running
shuffles.
",1385083215
92c7cc00fbf265a16115dc885f84c618d457389c remotes/origin/vldb~397^2,"[Deb] fix package of Spark classes adding org.apache prefix in scripts embeded in .deb
",1385056296
b12b2ccde8683a091ed2ac15113c5609184c95e6 tags/pre_edgerdd~3^2~9,"Addressing bug in open hash set where getPos on a full open hash set could loop forever.
",1384923780
f568912f85f58ae152db90f199c1f3a002f270c1 remotes/origin/vldb~440,"Merge pull request #181 from BlackNiuza/fix_tasks_number

correct number of tasks in ExecutorsUI

Index `a` is not `execId` here
",1384906291
aa638ed9c140174a47df082ed5631ffe8e624ee6 remotes/origin/vldb~441,"Merge pull request #189 from tgravescs/sparkYarnErrorHandling

Impove Spark on Yarn Error handling

Improve cli error handling and only allow a certain number of worker failures before failing the application.  This will help prevent users from doing foolish things and their jobs running forever.  For instance using 32 bit java but trying to allocate 8G containers. This loops forever without this change, now it errors out after a certain number of retries.  The number of tries is configurable.  Also increase the frequency we ping the RM to increase speed at which we get containers if they die. The Yarn MR app defaults to pinging the RM every 1 seconds, so the default of 5 seconds here is fine. But that is configurable as well in case people want to change it.

I do want to make sure there aren't any cases that calling stopExecutors in CoarseGrainedSchedulerBackend would cause problems?  I couldn't think of any and testing on standalone cluster as well as yarn.
",1384905944
55925805fcef6ca782e1f42848a20133865b9412 remotes/origin/vldb~442,"Merge pull request #187 from aarondav/example-bcast-test

Enable the Broadcast examples to work in a cluster setting

Since they rely on println to display results, we need to first collect those results to the driver to have them actually display locally.

This issue came up on the mailing lists [here](http://mail-archives.apache.org/mod_mbox/incubator-spark-user/201311.mbox/%3C2013111909591557147628%40ict.ac.cn%3E).
",1384905841
26f616d73a3441cec749335913890b8c721de9b1 remotes/origin/vldb~443^2,"Merge pull request #3 from aarondav/pv-test

Add PrimitiveVectorSuite and fix bug in resize()",1384741096
85763f4942afc095595dc32c853d077bdbf49644 remotes/origin/vldb~443^2^2,"Add PrimitiveVectorSuite and fix bug in resize()
",1384741011
2b0a6e7d9210ed828395243027c7001f7dae77a4 remotes/origin/vldb~370^2~6,"Fixed error message in ClusterScheduler to be consistent with the old LocalScheduler
",1384569268
96e0fb46309698b685c811a65bd8e1a691389994 remotes/origin/vldb~445,"Merge pull request #173 from kayousterhout/scheduler_hang

Fix bug where scheduler could hang after task failure.

When a task fails, we need to call reviveOffers() so that the
task can be rescheduled on a different machine. In the current code,
the state in ClusterTaskSetManager indicating which tasks are
pending may be updated after revive offers is called (there's a
race condition here), so when revive offers is called, the task set
manager does not yet realize that there are failed tasks that need
to be relaunched.

This isn't currently unit tested but will be once my pull request for
merging the cluster and local schedulers goes in -- at which point
many more of the unit tests will exercise the code paths through
the cluster scheduler (currently the failure test suite uses the local
scheduler, which is why we didn't see this bug before).
",1384496968
dfd40e9f6f87ff1f205944997cdbbb6bb7f0312c remotes/origin/vldb~446,"Merge pull request #175 from kayousterhout/no_retry_not_serializable

Don't retry tasks when they fail due to a NotSerializableException

As with my previous pull request, this will be unit tested once the Cluster and Local schedulers get merged.
",1384487090
d4cd32330e1e4ac83b38bc922a9d3fd85f85f606 remotes/origin/vldb~394^2~4^2~22^2~1,"Some fixes for previous master merge commits
",1384482151
29c88e408ecc3416104530756561fee482393913 remotes/origin/vldb~446^2,"Don't retry tasks when they fail due to a NotSerializableException
",1384470919
b4546ba9e694529c359b7ca5c26829ead2c07f1a remotes/origin/vldb~445^2,"Fix bug where scheduler could hang after task failure.

When a task fails, we need to call reviveOffers() so that the
task can be rescheduled on a different machine. In the current code,
the state in ClusterTaskSetManager indicating which tasks are
pending may be updated after revive offers is called (there's a
race condition here), so when revive offers is called, the task set
manager does not yet realize that there are failed tasks that need
to be relaunched.
",1384466103
2b807e4f2f853a9b1e8cba5147d182e7b05022bc remotes/origin/vldb~370^2~9,"Fix bug where scheduler could hang after task failure.

When a task fails, we need to call reviveOffers() so that the
task can be rescheduled on a different machine. In the current code,
the state in ClusterTaskSetManager indicating which tasks are
pending may be updated after revive offers is called (there's a
race condition here), so when revive offers is called, the task set
manager does not yet realize that there are failed tasks that need
to be relaunched.
",1384464791
1a4cfbea334c7b0dae287eab4c3131c8f4b8a992 remotes/origin/vldb~448,"Merge pull request #169 from kayousterhout/mesos_fix

Don't ignore spark.cores.max when using Mesos Coarse mode

totalCoresAcquired is decremented but never incremented, causing Spark to effectively ignore spark.cores.max in coarse grained Mesos mode.
",1384453931
2c39d809d635f175a0f5aa2a88d508973b81cb57 remotes/origin/import~3,"Merge pull request #69 from jegonzal/MissingVertices

Addressing issue in Graph creation",1384414081
46f9c6b858cf9737b7d46b22b75bfc847244331b remotes/origin/vldb~370^2~11,"Fixed naming issues and added back ability to specify max task failures.
",1384391534
9290e5bcd2c8e4d8bbf1d0ce1ac09bbf62ece4e0 remotes/origin/vldb~452,"Merge pull request #165 from NathanHowell/kerberos-master

spark-assembly.jar fails to authenticate with YARN ResourceManager

The META-INF/services/ sbt MergeStrategy was discarding support for Kerberos, among others. This pull request changes to a merge strategy similar to sbt-assembly's default. I've also included an update to sbt-assembly 0.9.2, a minor fix to it's zip file handling.
",1384390124
68e5ad58b7e7e3e1b42852de8d0fdf9e9b9c1a14 remotes/origin/vldb~370^2~13,"Extracted TaskScheduler interface.

Also changed the default maximum number of task failures to be
0 when running in local mode.
",1384381970
266eb01ce8a71a1d187575e3199546985aa7b967 remotes/origin/MissingVertices~2,"Addressing issue in Graph creation where a graph created with a vertex set that does not span all of the vertices in the edges will crash on triplet construction.
",1384368325
a81fcb749dc55512e040adbd02a763b768e2aa3d remotes/origin/MissingVertices~3,"Merge pull request #68 from jegonzal/BitSetSetUntilBug

Addressing bug in BitSet.setUntil(ind)",1384368061
f0ef75c7a41c417096398d55c08785d1884c4d85 remotes/origin/MissingVertices~3^2,"Addressing bug in BitSet.setUntil(ind) where if invoked with a multiple of 64 could lead to an index out of bounds error.
",1384367723
f49ea28d25728e19e56b140a2f374631c94153bc remotes/origin/vldb~454,"Merge pull request #137 from tgravescs/sparkYarnJarsHdfsRebase

Allow spark on yarn to be run from HDFS.

Allows the spark.jar, app.jar, and log4j.properties to be put into hdfs.  Allows you to specify the files on a different hdfs cluster and it will copy them over. It makes sure permissions are correct and makes sure to put things into public distributed cache so they can be reused amongst users if their permissions are appropriate.  Also add a bit of error handling for missing arguments.
",1384312419
882d069189f26bef344c318db9ec6cdc1c7b66f7 tags/pre_edgerdd~6^2,"Fixed the bug in variable encoding for longs.
",1384311003
b8bf04a085162478a64ca5d7be15d1af2f6a930e remotes/origin/vldb~456,"Merge pull request #160 from xiajunluan/JIRA-923

Fix bug JIRA-923

Fix column sort issue in UI for JIRA-923.
https://spark-project.atlassian.net/browse/SPARK-923

Conflicts:
	core/src/main/scala/org/apache/spark/ui/jobs/StagePage.scala
	core/src/main/scala/org/apache/spark/ui/jobs/StageTable.scala
",1384301990
23146a67052889797d6761388cbc19ae6bfe6e21 remotes/origin/vldb~452^2~1,"spark-assembly.jar fails to authenticate with YARN ResourceManager

sbt-assembly is setup to pick the first META-INF/services/org.apache.hadoop.security.SecurityInfo file instead of merging them. This causes Kerberos authentication to fail, this manifests itself in the ""info:null"" debug log statement:

    DEBUG SaslRpcClient: Get token info proto:interface org.apache.hadoop.yarn.api.ApplicationClientProtocolPB info:null
    DEBUG SaslRpcClient: Get kerberos info proto:interface org.apache.hadoop.yarn.api.ApplicationClientProtocolPB info:null
    ERROR UserGroupInformation: PriviledgedActionException as:foo@BAR (auth:KERBEROS) cause:org.apache.hadoop.security.AccessControlException: Client cannot authenticate via:[TOKEN, KERBEROS]
    DEBUG UserGroupInformation: PrivilegedAction as:foo@BAR (auth:KERBEROS) from:org.apache.hadoop.ipc.Client$Connection.handleSaslConnectionFailure(Client.java:583)
    WARN Client: Exception encountered while connecting to the server : org.apache.hadoop.security.AccessControlException: Client cannot authenticate via:[TOKEN, KERBEROS]
    ERROR UserGroupInformation: PriviledgedActionException as:foo@BAR (auth:KERBEROS) cause:java.io.IOException: org.apache.hadoop.security.AccessControlException: Client cannot authenticate via:[TOKEN, KERBEROS]

This previously would just contain a single class:

$ unzip -c assembly/target/scala-2.10/spark-assembly-0.9.0-incubating-SNAPSHOT-hadoop2.2.0.jar META-INF/services/org.apache.hadoop.security.SecurityInfo
Archive:  assembly/target/scala-2.10/spark-assembly-0.9.0-incubating-SNAPSHOT-hadoop2.2.0.jar
  inflating: META-INF/services/org.apache.hadoop.security.SecurityInfo

    org.apache.hadoop.security.AnnotatedSecurityInfo

And now has the full list of classes:

$ unzip -c assembly/target/scala-2.10/spark-assembly-0.9.0-incubating-SNAPSHOT-hadoop2.2.0.jar META-INF/services/org.apache.hadoop.security.SecurityInfoArchive:  assembly/target/scala-2.10/spark-assembly-0.9.0-incubating-SNAPSHOT-hadoop2.2.0.jar
  inflating: META-INF/services/org.apache.hadoop.security.SecurityInfo

    org.apache.hadoop.security.AnnotatedSecurityInfo
    org.apache.hadoop.mapreduce.v2.app.MRClientSecurityInfo
    org.apache.hadoop.mapreduce.v2.security.client.ClientHSSecurityInfo
    org.apache.hadoop.yarn.security.client.ClientRMSecurityInfo
    org.apache.hadoop.yarn.security.ContainerManagerSecurityInfo
    org.apache.hadoop.yarn.security.SchedulerSecurityInfo
    org.apache.hadoop.yarn.security.admin.AdminSecurityInfo
    org.apache.hadoop.yarn.server.RMNMSecurityInfoClass
",1384291670
dfd1ebc2d1e5c34a5979648e571302ae81a178f5 remotes/origin/vldb~457,"Merge pull request #164 from tdas/kafka-fix

Made block generator thread safe to fix Kafka bug.

This is a very important bug fix. Data can and was being lost in the kafka due to this.
",1384276205
7ccbbdacb9406d67b5acf2a489d6551900babdc9 remotes/origin/vldb~457^2,"Made block generator thread safe to fix Kafka bug.
",1384243845
8d8056da14d3a7eac39f4cf14970467729350018 tags/pre_edgerdd~5^2~8,"Fixed issue with canonical edge partitioner.
",1384242023
e13da05424866785dcbe37754113a2a8aa63f706 remotes/origin/vldb~456^2,"fix format error
",1384168545
b3208063afe7190efd6e54a41b7af28d15c46358 remotes/origin/vldb~456^2~2,"Fix bug JIRA-923
",1384155550
cbb7f04aef2220ece93dea9f3fa98b5db5f270d6 remotes/origin/vldb~421^2~3,"Add custom serializer support to PySpark.

For now, this only adds MarshalSerializer, but it lays the groundwork
for other supporting custom serializers.  Many of these mechanisms
can also be used to support deserialization of different data formats
sent by Java, such as data encoded by MsgPack.

This also fixes a bug in SparkContext.union().
",1384130738
0e813cd483eb4cc612404f8602e635b29295efc3 remotes/origin/rxin~1,"Fix the hanging bug.
",1384068577
3efc0195625977335914f0a18cf32bd4e9b1d6d4 remotes/origin/vldb~460,"Merge pull request #147 from JoshRosen/fix-java-api-completeness-checker

Add spark-tools assembly to spark-class'ss classpath

This commit adds an assembly for `spark-tools` and adds it to `spark-class`'s classpath, allowing the JavaAPICompletenessChecker to be run against Spark 0.8+ with

    ./spark-class org.apache.spark.tools.JavaAPICompletenessChecker

Previously, this tool was run through the `run` script.  I chose to add this to `run-example` because I didn't want to duplicate code in a `run-tool` script.
",1384048429
8af99f2356ed19fe43d722ada02f8802cbd46d40 remotes/origin/vldb~463,"Merge pull request #149 from tgravescs/fixSecureHdfsAccess

Fix secure hdfs access for spark on yarn

https://github.com/apache/incubator-spark/pull/23 broke secure hdfs access. Not sure if it works with secure hdfs on standalone. Fixing it at least for spark on yarn.

The broadcasting of jobconf change also broke secure hdfs access as it didn't take into account things calling the getPartitions before sparkContext is initialized. The DAGScheduler does this as it tries to getShuffleMapStage.
",1384033680
ef85a51f85c9720bc091367a0d4f80e7ed6b9778 remotes/origin/vldb~431^2~1,"Add graphite sink for metrics

This adds a metrics sink for graphite.  The sink must
be configured with the host and port of a graphite node
and optionally may be configured with a prefix that will
be prepended to all metrics that are sent to graphite.
",1383957363
6083e4350f13123b258d4c3b73421e219c58c82b remotes/origin/rxin~2^2,"Adding unit tests to reproduce error.
",1383953970
e523f0d2fbe9ec285e724cae86eff844678ed9f1 remotes/origin/rxin~2^2~2,"merged and debugged
",1383884389
ca66f5d5a287873d930a3bdc36d40d8e776ca25a remotes/origin/vldb~466^2,"fix formatting
",1383830639
